time,open,high,low,close,tick_volume,spread,real_volume,ep_high,ep_low
2022.02.07 00:36:00,1.35311,1.35322,1.35305,1.35322,7,41,0.00000,1.35322,0.00000
2022.02.07 00:35:00,1.35311,1.35311,1.35293,1.35293,7,51,0.00000,0.00000,1.35293
2022.02.07 00:34:00,1.35312,1.35312,1.35311,1.35311,2,44,0.00000,0.00000,0.00000
2022.02.07 00:33:00,1.35293,1.35312,1.35265,1.35312,16,43,0.00000,1.35312,0.00000
2022.02.07 00:32:00,1.35311,1.35312,1.35249,1.35293,20,44,0.00000,0.00000,1.35293
2022.02.07 00:31:00,1.35310,1.35311,1.35241,1.35311,14,35,0.00000,1.35311,0.00000
2022.02.07 00:30:00,1.35300,1.35321,1.35246,1.35310,28,45,0.00000,0.00000,0.00000
2022.02.07 00:29:00,1.35321,1.35321,1.35300,1.35300,8,62,0.00000,0.00000,0.00000
2022.02.07 00:28:00,1.35296,1.35321,1.35276,1.35285,19,49,0.00000,0.00000,1.35285
2022.02.07 00:27:00,1.35305,1.35322,1.35305,1.35322,6,44,0.00000,0.00000,0.00000
2022.02.07 00:26:00,1.35305,1.35322,1.35305,1.35305,11,55,0.00000,0.00000,0.00000
2022.02.07 00:25:00,1.35305,1.35322,1.35305,1.35322,6,44,0.00000,0.00000,0.00000
2022.02.07 00:24:00,1.35293,1.35322,1.35293,1.35322,8,54,0.00000,1.35322,0.00000
2022.02.07 00:23:00,1.35310,1.35310,1.35293,1.35299,9,76,0.00000,0.00000,0.00000
2022.02.07 00:22:00,1.35310,1.35310,1.35292,1.35310,15,72,0.00000,0.00000,0.00000
2022.02.07 00:21:00,1.35321,1.35321,1.35284,1.35321,9,62,0.00000,0.00000,0.00000
2022.02.07 00:20:00,1.35300,1.35321,1.35283,1.35321,10,64,0.00000,0.00000,0.00000
2022.02.07 00:19:00,1.35277,1.35321,1.35261,1.35300,22,14,0.00000,0.00000,0.00000
2022.02.07 00:18:00,1.35305,1.35321,1.35244,1.35321,15,14,0.00000,0.00000,0.00000
2022.02.07 00:17:00,1.35310,1.35310,1.35292,1.35310,11,78,0.00000,0.00000,0.00000
2022.02.07 00:16:00,1.35246,1.35310,1.35240,1.35310,36,45,0.00000,0.00000,1.35246
2022.02.07 00:15:00,1.35329,1.35343,1.35223,1.35256,43,41,0.00000,0.00000,1.35256
2022.02.07 00:14:00,1.35331,1.35386,1.35241,1.35329,86,39,0.00000,0.00000,0.00000
2022.02.07 00:13:00,1.35407,1.35476,1.35324,1.35333,47,16,0.00000,1.35407,0.00000
2022.02.07 00:12:00,1.35323,1.35466,1.35307,1.35385,57,35,0.00000,0.00000,0.00000
2022.02.07 00:11:00,1.35315,1.35348,1.35313,1.35326,30,51,0.00000,0.00000,0.00000
2022.02.07 00:10:00,1.35325,1.35333,1.35282,1.35321,26,47,0.00000,0.00000,0.00000
2022.02.07 00:09:00,1.35313,1.35336,1.35313,1.35325,15,83,0.00000,0.00000,1.35313
2022.02.07 00:08:00,1.35324,1.35336,1.35313,1.35323,18,67,0.00000,0.00000,0.00000
2022.02.07 00:07:00,1.35348,1.35351,1.35286,1.35323,33,60,0.00000,0.00000,0.00000
2022.02.07 00:06:00,1.35348,1.35348,1.35322,1.35337,21,71,0.00000,0.00000,0.00000
2022.02.07 00:05:00,1.35331,1.35348,1.35325,1.35348,33,74,0.00000,1.35348,0.00000
2022.02.04 23:58:00,1.35228,1.35267,1.35218,1.35218,6,66,0.00000,0.00000,1.35218
2022.02.04 23:57:00,1.35268,1.35271,1.35228,1.35228,21,22,0.00000,0.00000,0.00000
2022.02.04 23:56:00,1.35273,1.35276,1.35267,1.35268,29,16,0.00000,0.00000,0.00000
2022.02.04 23:55:00,1.35273,1.35283,1.35271,1.35273,22,20,0.00000,0.00000,0.00000
2022.02.04 23:54:00,1.35269,1.35273,1.35267,1.35273,13,21,0.00000,1.35273,0.00000
2022.02.04 23:53:00,1.35259,1.35270,1.35259,1.35269,8,16,0.00000,0.00000,0.00000
2022.02.04 23:52:00,1.35239,1.35259,1.35239,1.35259,10,13,0.00000,0.00000,0.00000
2022.02.04 23:51:00,1.35228,1.35240,1.35228,1.35239,15,14,0.00000,0.00000,0.00000
2022.02.04 23:50:00,1.35233,1.35248,1.35227,1.35228,20,11,0.00000,0.00000,1.35228
2022.02.04 23:49:00,1.35243,1.35246,1.35233,1.35233,31,12,0.00000,0.00000,0.00000
2022.02.04 23:48:00,1.35243,1.35248,1.35243,1.35243,33,12,0.00000,0.00000,0.00000
2022.02.04 23:47:00,1.35239,1.35252,1.35237,1.35244,34,13,0.00000,0.00000,0.00000
2022.02.04 23:46:00,1.35252,1.35253,1.35237,1.35240,35,17,0.00000,0.00000,0.00000
2022.02.04 23:45:00,1.35233,1.35258,1.35233,1.35252,39,11,0.00000,1.35252,0.00000
2022.02.04 23:44:00,1.35240,1.35241,1.35231,1.35232,15,15,0.00000,0.00000,1.35232
2022.02.04 23:43:00,1.35252,1.35253,1.35240,1.35240,11,14,0.00000,0.00000,0.00000
2022.02.04 23:42:00,1.35252,1.35253,1.35252,1.35252,5,14,0.00000,0.00000,0.00000
2022.02.04 23:41:00,1.35251,1.35253,1.35250,1.35252,13,13,0.00000,0.00000,0.00000
2022.02.04 23:40:00,1.35253,1.35253,1.35252,1.35252,8,13,0.00000,0.00000,0.00000
2022.02.04 23:39:00,1.35256,1.35261,1.35253,1.35253,11,13,0.00000,0.00000,0.00000
2022.02.04 23:38:00,1.35256,1.35258,1.35255,1.35255,9,13,0.00000,0.00000,0.00000
2022.02.04 23:37:00,1.35251,1.35256,1.35250,1.35256,15,12,0.00000,1.35256,0.00000
2022.02.04 23:36:00,1.35252,1.35252,1.35249,1.35251,9,14,0.00000,0.00000,0.00000
2022.02.04 23:35:00,1.35255,1.35255,1.35249,1.35252,23,10,0.00000,0.00000,0.00000
2022.02.04 23:34:00,1.35256,1.35256,1.35254,1.35255,8,14,0.00000,0.00000,0.00000
2022.02.04 23:33:00,1.35245,1.35255,1.35245,1.35255,18,14,0.00000,0.00000,0.00000
2022.02.04 23:32:00,1.35246,1.35258,1.35244,1.35245,27,14,0.00000,0.00000,0.00000
2022.02.04 23:31:00,1.35248,1.35252,1.35241,1.35249,34,10,0.00000,0.00000,0.00000
2022.02.04 23:30:00,1.35242,1.35250,1.35235,1.35250,41,13,0.00000,0.00000,0.00000
2022.02.04 23:29:00,1.35248,1.35250,1.35239,1.35240,53,12,0.00000,0.00000,1.35240
2022.02.04 23:28:00,1.35254,1.35256,1.35246,1.35246,27,10,0.00000,0.00000,0.00000
2022.02.04 23:27:00,1.35253,1.35256,1.35250,1.35253,26,11,0.00000,0.00000,0.00000
2022.02.04 23:26:00,1.35258,1.35260,1.35250,1.35253,32,10,0.00000,0.00000,0.00000
2022.02.04 23:25:00,1.35266,1.35269,1.35244,1.35255,52,10,0.00000,0.00000,0.00000
2022.02.04 23:24:00,1.35275,1.35276,1.35264,1.35264,17,9,0.00000,0.00000,0.00000
2022.02.04 23:23:00,1.35276,1.35276,1.35274,1.35276,7,9,0.00000,0.00000,0.00000
2022.02.04 23:22:00,1.35275,1.35276,1.35275,1.35275,3,9,0.00000,0.00000,0.00000
2022.02.04 23:21:00,1.35276,1.35276,1.35270,1.35275,15,9,0.00000,0.00000,0.00000
2022.02.04 23:20:00,1.35287,1.35287,1.35274,1.35275,17,9,0.00000,0.00000,0.00000
2022.02.04 23:19:00,1.35267,1.35289,1.35267,1.35287,26,9,0.00000,1.35287,0.00000
2022.02.04 23:18:00,1.35257,1.35267,1.35256,1.35267,16,9,0.00000,0.00000,0.00000
2022.02.04 23:17:00,1.35270,1.35270,1.35249,1.35257,24,8,0.00000,0.00000,1.35257
2022.02.04 23:16:00,1.35271,1.35275,1.35267,1.35267,20,9,0.00000,0.00000,0.00000
2022.02.04 23:15:00,1.35286,1.35286,1.35271,1.35271,34,9,0.00000,0.00000,0.00000
2022.02.04 23:14:00,1.35285,1.35286,1.35284,1.35286,21,8,0.00000,0.00000,0.00000
2022.02.04 23:13:00,1.35285,1.35288,1.35283,1.35285,9,8,0.00000,0.00000,0.00000
2022.02.04 23:12:00,1.35284,1.35285,1.35282,1.35285,21,8,0.00000,0.00000,0.00000
2022.02.04 23:11:00,1.35292,1.35292,1.35281,1.35282,23,8,0.00000,0.00000,0.00000
2022.02.04 23:10:00,1.35292,1.35292,1.35291,1.35292,3,9,0.00000,0.00000,0.00000
2022.02.04 23:09:00,1.35292,1.35293,1.35292,1.35292,3,9,0.00000,0.00000,0.00000
2022.02.04 23:08:00,1.35293,1.35294,1.35290,1.35292,9,9,0.00000,0.00000,0.00000
2022.02.04 23:07:00,1.35288,1.35293,1.35288,1.35293,7,10,0.00000,0.00000,0.00000
2022.02.04 23:06:00,1.35307,1.35308,1.35287,1.35288,25,9,0.00000,0.00000,0.00000
2022.02.04 23:05:00,1.35308,1.35309,1.35300,1.35307,25,8,0.00000,0.00000,0.00000
2022.02.04 23:04:00,1.35312,1.35312,1.35303,1.35308,16,8,0.00000,0.00000,0.00000
2022.02.04 23:03:00,1.35314,1.35315,1.35308,1.35312,22,10,0.00000,0.00000,0.00000
2022.02.04 23:02:00,1.35297,1.35317,1.35296,1.35314,37,8,0.00000,1.35314,0.00000
2022.02.04 23:01:00,1.35303,1.35308,1.35297,1.35298,39,9,0.00000,0.00000,0.00000
2022.02.04 23:00:00,1.35307,1.35313,1.35293,1.35304,62,8,0.00000,0.00000,0.00000
2022.02.04 22:59:00,1.35291,1.35309,1.35291,1.35307,70,8,0.00000,0.00000,0.00000
2022.02.04 22:58:00,1.35286,1.35303,1.35285,1.35291,81,8,0.00000,0.00000,0.00000
2022.02.04 22:57:00,1.35325,1.35328,1.35284,1.35285,68,8,0.00000,0.00000,1.35285
2022.02.04 22:56:00,1.35322,1.35326,1.35308,1.35326,57,8,0.00000,1.35326,0.00000
2022.02.04 22:55:00,1.35319,1.35325,1.35314,1.35322,34,10,0.00000,0.00000,0.00000
2022.02.04 22:54:00,1.35313,1.35321,1.35312,1.35319,38,10,0.00000,0.00000,1.35313
2022.02.04 22:53:00,1.35332,1.35332,1.35313,1.35314,28,8,0.00000,0.00000,0.00000
2022.02.04 22:52:00,1.35324,1.35336,1.35323,1.35332,26,10,0.00000,1.35332,0.00000
2022.02.04 22:51:00,1.35321,1.35325,1.35319,1.35325,21,9,0.00000,0.00000,0.00000
2022.02.04 22:50:00,1.35304,1.35325,1.35303,1.35323,45,8,0.00000,0.00000,0.00000
2022.02.04 22:49:00,1.35325,1.35325,1.35299,1.35303,53,8,0.00000,0.00000,1.35303
2022.02.04 22:48:00,1.35332,1.35332,1.35319,1.35325,30,8,0.00000,0.00000,0.00000
2022.02.04 22:47:00,1.35323,1.35332,1.35319,1.35332,41,8,0.00000,1.35332,0.00000
2022.02.04 22:46:00,1.35301,1.35326,1.35301,1.35324,34,8,0.00000,0.00000,0.00000
2022.02.04 22:45:00,1.35312,1.35312,1.35296,1.35300,27,8,0.00000,0.00000,1.35300
2022.02.04 22:44:00,1.35334,1.35335,1.35311,1.35312,46,10,0.00000,0.00000,0.00000
2022.02.04 22:43:00,1.35327,1.35338,1.35325,1.35334,50,8,0.00000,0.00000,0.00000
2022.02.04 22:42:00,1.35326,1.35327,1.35319,1.35326,48,10,0.00000,0.00000,0.00000
2022.02.04 22:41:00,1.35335,1.35339,1.35322,1.35324,76,9,0.00000,0.00000,0.00000
2022.02.04 22:40:00,1.35335,1.35337,1.35323,1.35336,32,8,0.00000,0.00000,0.00000
2022.02.04 22:39:00,1.35345,1.35345,1.35334,1.35334,26,10,0.00000,0.00000,0.00000
2022.02.04 22:38:00,1.35354,1.35356,1.35341,1.35345,29,10,0.00000,0.00000,0.00000
2022.02.04 22:37:00,1.35326,1.35355,1.35326,1.35354,26,10,0.00000,1.35354,0.00000
2022.02.04 22:36:00,1.35331,1.35341,1.35326,1.35326,50,8,0.00000,0.00000,1.35326
2022.02.04 22:35:00,1.35352,1.35352,1.35331,1.35331,46,10,0.00000,0.00000,0.00000
2022.02.04 22:34:00,1.35363,1.35374,1.35352,1.35352,37,8,0.00000,1.35363,0.00000
2022.02.04 22:33:00,1.35348,1.35364,1.35348,1.35362,92,8,0.00000,0.00000,0.00000
2022.02.04 22:32:00,1.35327,1.35349,1.35327,1.35349,60,9,0.00000,0.00000,0.00000
2022.02.04 22:31:00,1.35304,1.35323,1.35302,1.35323,44,8,0.00000,0.00000,0.00000
2022.02.04 22:30:00,1.35311,1.35313,1.35302,1.35303,39,8,0.00000,0.00000,1.35303
2022.02.04 22:29:00,1.35322,1.35322,1.35305,1.35313,25,8,0.00000,0.00000,0.00000
2022.02.04 22:28:00,1.35325,1.35331,1.35321,1.35321,34,10,0.00000,0.00000,0.00000
2022.02.04 22:27:00,1.35326,1.35334,1.35326,1.35327,22,11,0.00000,0.00000,0.00000
2022.02.04 22:26:00,1.35326,1.35328,1.35322,1.35325,16,9,0.00000,0.00000,0.00000
2022.02.04 22:25:00,1.35315,1.35329,1.35314,1.35327,63,9,0.00000,1.35327,0.00000
2022.02.04 22:24:00,1.35306,1.35321,1.35303,1.35315,77,10,0.00000,0.00000,1.35306
2022.02.04 22:23:00,1.35330,1.35332,1.35306,1.35307,77,9,0.00000,0.00000,0.00000
2022.02.04 22:22:00,1.35322,1.35332,1.35322,1.35331,68,8,0.00000,0.00000,0.00000
2022.02.04 22:21:00,1.35327,1.35329,1.35321,1.35323,79,9,0.00000,0.00000,0.00000
2022.02.04 22:20:00,1.35323,1.35333,1.35323,1.35326,79,9,0.00000,0.00000,0.00000
2022.02.04 22:19:00,1.35336,1.35338,1.35317,1.35324,51,9,0.00000,0.00000,0.00000
2022.02.04 22:18:00,1.35335,1.35341,1.35328,1.35334,48,9,0.00000,1.35335,0.00000
2022.02.04 22:17:00,1.35315,1.35340,1.35314,1.35334,48,8,0.00000,0.00000,0.00000
2022.02.04 22:16:00,1.35313,1.35319,1.35310,1.35314,44,8,0.00000,0.00000,0.00000
2022.02.04 22:15:00,1.35333,1.35338,1.35312,1.35313,33,8,0.00000,0.00000,1.35313
2022.02.04 22:14:00,1.35337,1.35337,1.35327,1.35333,25,9,0.00000,0.00000,0.00000
2022.02.04 22:13:00,1.35323,1.35338,1.35317,1.35337,57,8,0.00000,1.35337,0.00000
2022.02.04 22:12:00,1.35327,1.35328,1.35323,1.35323,34,10,0.00000,0.00000,0.00000
2022.02.04 22:11:00,1.35313,1.35334,1.35311,1.35327,60,9,0.00000,0.00000,0.00000
2022.02.04 22:10:00,1.35313,1.35314,1.35305,1.35313,39,8,0.00000,0.00000,0.00000
2022.02.04 22:09:00,1.35329,1.35333,1.35313,1.35313,35,9,0.00000,0.00000,1.35313
2022.02.04 22:08:00,1.35332,1.35336,1.35323,1.35329,43,8,0.00000,0.00000,0.00000
2022.02.04 22:07:00,1.35313,1.35333,1.35313,1.35332,21,8,0.00000,1.35332,0.00000
2022.02.04 22:06:00,1.35312,1.35314,1.35307,1.35313,31,11,0.00000,0.00000,0.00000
2022.02.04 22:05:00,1.35311,1.35323,1.35308,1.35309,36,9,0.00000,0.00000,0.00000
2022.02.04 22:04:00,1.35310,1.35311,1.35305,1.35310,39,10,0.00000,0.00000,0.00000
2022.02.04 22:03:00,1.35315,1.35316,1.35304,1.35308,20,9,0.00000,0.00000,0.00000
2022.02.04 22:02:00,1.35317,1.35324,1.35316,1.35318,56,8,0.00000,0.00000,0.00000
2022.02.04 22:01:00,1.35314,1.35327,1.35311,1.35317,73,8,0.00000,0.00000,0.00000
2022.02.04 22:00:00,1.35284,1.35323,1.35284,1.35313,80,8,0.00000,0.00000,0.00000
2022.02.04 21:59:00,1.35299,1.35299,1.35273,1.35284,62,8,0.00000,0.00000,1.35284
2022.02.04 21:58:00,1.35299,1.35303,1.35295,1.35295,28,8,0.00000,0.00000,0.00000
2022.02.04 21:57:00,1.35313,1.35313,1.35295,1.35299,31,8,0.00000,0.00000,0.00000
2022.02.04 21:56:00,1.35341,1.35341,1.35312,1.35313,52,8,0.00000,0.00000,0.00000
2022.02.04 21:55:00,1.35333,1.35343,1.35333,1.35339,86,8,0.00000,0.00000,0.00000
2022.02.04 21:54:00,1.35352,1.35353,1.35329,1.35336,72,8,0.00000,0.00000,0.00000
2022.02.04 21:53:00,1.35354,1.35354,1.35346,1.35352,72,8,0.00000,0.00000,0.00000
2022.02.04 21:52:00,1.35355,1.35357,1.35352,1.35355,24,8,0.00000,0.00000,0.00000
2022.02.04 21:51:00,1.35348,1.35355,1.35341,1.35354,41,8,0.00000,0.00000,0.00000
2022.02.04 21:50:00,1.35352,1.35354,1.35347,1.35348,50,8,0.00000,0.00000,0.00000
2022.02.04 21:49:00,1.35349,1.35354,1.35336,1.35353,39,8,0.00000,0.00000,0.00000
2022.02.04 21:48:00,1.35366,1.35376,1.35350,1.35351,54,8,0.00000,0.00000,0.00000
2022.02.04 21:47:00,1.35364,1.35366,1.35363,1.35366,19,8,0.00000,0.00000,0.00000
2022.02.04 21:46:00,1.35366,1.35369,1.35363,1.35366,28,8,0.00000,0.00000,0.00000
2022.02.04 21:45:00,1.35373,1.35373,1.35365,1.35365,40,8,0.00000,0.00000,0.00000
2022.02.04 21:44:00,1.35376,1.35378,1.35373,1.35374,55,8,0.00000,0.00000,0.00000
2022.02.04 21:43:00,1.35376,1.35383,1.35374,1.35376,52,8,0.00000,0.00000,0.00000
2022.02.04 21:42:00,1.35391,1.35391,1.35371,1.35376,72,8,0.00000,0.00000,0.00000
2022.02.04 21:41:00,1.35394,1.35397,1.35387,1.35391,21,8,0.00000,0.00000,0.00000
2022.02.04 21:40:00,1.35403,1.35405,1.35394,1.35394,34,9,0.00000,0.00000,0.00000
2022.02.04 21:39:00,1.35394,1.35404,1.35386,1.35403,30,8,0.00000,1.35403,0.00000
2022.02.04 21:38:00,1.35396,1.35399,1.35385,1.35392,29,8,0.00000,0.00000,1.35392
2022.02.04 21:37:00,1.35394,1.35398,1.35382,1.35396,35,8,0.00000,0.00000,0.00000
2022.02.04 21:36:00,1.35403,1.35403,1.35386,1.35393,37,8,0.00000,0.00000,0.00000
2022.02.04 21:35:00,1.35396,1.35405,1.35394,1.35403,48,8,0.00000,1.35403,0.00000
2022.02.04 21:34:00,1.35399,1.35405,1.35393,1.35397,76,8,0.00000,0.00000,0.00000
2022.02.04 21:33:00,1.35383,1.35400,1.35382,1.35399,19,8,0.00000,0.00000,0.00000
2022.02.04 21:32:00,1.35374,1.35384,1.35373,1.35383,12,8,0.00000,0.00000,0.00000
2022.02.04 21:31:00,1.35373,1.35374,1.35363,1.35374,22,8,0.00000,0.00000,0.00000
2022.02.04 21:30:00,1.35383,1.35383,1.35373,1.35373,23,8,0.00000,0.00000,1.35373
2022.02.04 21:29:00,1.35396,1.35400,1.35382,1.35383,27,8,0.00000,0.00000,0.00000
2022.02.04 21:28:00,1.35394,1.35397,1.35394,1.35396,16,8,0.00000,1.35396,0.00000
2022.02.04 21:27:00,1.35384,1.35394,1.35380,1.35394,65,8,0.00000,0.00000,0.00000
2022.02.04 21:26:00,1.35365,1.35384,1.35364,1.35383,49,8,0.00000,0.00000,0.00000
2022.02.04 21:25:00,1.35373,1.35377,1.35363,1.35365,32,8,0.00000,0.00000,0.00000
2022.02.04 21:24:00,1.35373,1.35383,1.35373,1.35373,29,8,0.00000,0.00000,0.00000
2022.02.04 21:23:00,1.35373,1.35375,1.35368,1.35373,24,8,0.00000,0.00000,0.00000
2022.02.04 21:22:00,1.35363,1.35375,1.35363,1.35373,20,8,0.00000,0.00000,0.00000
2022.02.04 21:21:00,1.35373,1.35374,1.35363,1.35363,33,8,0.00000,0.00000,1.35363
2022.02.04 21:20:00,1.35383,1.35383,1.35373,1.35373,55,8,0.00000,0.00000,0.00000
2022.02.04 21:19:00,1.35394,1.35400,1.35389,1.35389,27,8,0.00000,0.00000,0.00000
2022.02.04 21:18:00,1.35424,1.35429,1.35393,1.35394,57,8,0.00000,0.00000,0.00000
2022.02.04 21:17:00,1.35432,1.35436,1.35424,1.35424,52,8,0.00000,0.00000,0.00000
2022.02.04 21:16:00,1.35433,1.35435,1.35425,1.35433,53,8,0.00000,0.00000,0.00000
2022.02.04 21:15:00,1.35424,1.35437,1.35423,1.35433,58,8,0.00000,1.35433,0.00000
2022.02.04 21:14:00,1.35413,1.35425,1.35413,1.35424,58,8,0.00000,0.00000,1.35413
2022.02.04 21:13:00,1.35413,1.35422,1.35413,1.35413,44,8,0.00000,0.00000,0.00000
2022.02.04 21:12:00,1.35426,1.35427,1.35412,1.35414,31,9,0.00000,0.00000,0.00000
2022.02.04 21:11:00,1.35434,1.35434,1.35419,1.35427,56,8,0.00000,0.00000,0.00000
2022.02.04 21:10:00,1.35443,1.35443,1.35433,1.35433,48,8,0.00000,0.00000,0.00000
2022.02.04 21:09:00,1.35438,1.35445,1.35435,1.35443,55,9,0.00000,0.00000,0.00000
2022.02.04 21:08:00,1.35441,1.35450,1.35436,1.35438,63,8,0.00000,0.00000,0.00000
2022.02.04 21:07:00,1.35440,1.35446,1.35434,1.35441,69,8,0.00000,0.00000,0.00000
2022.02.04 21:06:00,1.35437,1.35446,1.35429,1.35440,50,8,0.00000,0.00000,0.00000
2022.02.04 21:05:00,1.35436,1.35440,1.35429,1.35436,75,8,0.00000,0.00000,0.00000
2022.02.04 21:04:00,1.35439,1.35445,1.35433,1.35436,78,8,0.00000,0.00000,0.00000
2022.02.04 21:03:00,1.35448,1.35449,1.35434,1.35438,84,8,0.00000,0.00000,0.00000
2022.02.04 21:02:00,1.35455,1.35459,1.35438,1.35449,101,8,0.00000,0.00000,0.00000
2022.02.04 21:01:00,1.35439,1.35457,1.35439,1.35455,61,8,0.00000,1.35455,0.00000
2022.02.04 21:00:00,1.35421,1.35439,1.35421,1.35439,61,8,0.00000,0.00000,0.00000
2022.02.04 20:59:00,1.35407,1.35421,1.35407,1.35420,46,8,0.00000,0.00000,0.00000
2022.02.04 20:58:00,1.35417,1.35422,1.35407,1.35407,71,8,0.00000,0.00000,1.35407
2022.02.04 20:57:00,1.35411,1.35421,1.35407,1.35418,64,8,0.00000,0.00000,0.00000
2022.02.04 20:56:00,1.35420,1.35423,1.35403,1.35413,56,8,0.00000,0.00000,0.00000
2022.02.04 20:55:00,1.35423,1.35425,1.35410,1.35422,33,8,0.00000,0.00000,0.00000
2022.02.04 20:54:00,1.35427,1.35429,1.35423,1.35424,54,9,0.00000,0.00000,0.00000
2022.02.04 20:53:00,1.35422,1.35429,1.35420,1.35428,52,9,0.00000,1.35428,0.00000
2022.02.04 20:52:00,1.35418,1.35422,1.35414,1.35421,54,10,0.00000,0.00000,0.00000
2022.02.04 20:51:00,1.35425,1.35432,1.35404,1.35418,58,8,0.00000,0.00000,0.00000
2022.02.04 20:50:00,1.35420,1.35430,1.35417,1.35425,63,9,0.00000,0.00000,0.00000
2022.02.04 20:49:00,1.35419,1.35424,1.35416,1.35420,75,8,0.00000,0.00000,0.00000
2022.02.04 20:48:00,1.35403,1.35417,1.35395,1.35417,44,10,0.00000,0.00000,0.00000
2022.02.04 20:47:00,1.35404,1.35409,1.35402,1.35403,46,10,0.00000,0.00000,0.00000
2022.02.04 20:46:00,1.35418,1.35424,1.35403,1.35403,67,8,0.00000,1.35418,1.35403
2022.02.04 20:45:00,1.35415,1.35425,1.35409,1.35417,76,9,0.00000,0.00000,0.00000
2022.02.04 20:44:00,1.35417,1.35420,1.35413,1.35414,57,10,0.00000,0.00000,0.00000
2022.02.04 20:43:00,1.35409,1.35423,1.35409,1.35415,92,9,0.00000,0.00000,0.00000
2022.02.04 20:42:00,1.35408,1.35410,1.35403,1.35408,67,10,0.00000,0.00000,0.00000
2022.02.04 20:41:00,1.35404,1.35408,1.35402,1.35407,68,11,0.00000,0.00000,0.00000
2022.02.04 20:40:00,1.35394,1.35408,1.35394,1.35405,65,9,0.00000,0.00000,0.00000
2022.02.04 20:39:00,1.35384,1.35397,1.35383,1.35394,47,10,0.00000,0.00000,0.00000
2022.02.04 20:38:00,1.35384,1.35385,1.35377,1.35384,52,10,0.00000,0.00000,0.00000
2022.02.04 20:37:00,1.35401,1.35402,1.35382,1.35384,69,9,0.00000,0.00000,1.35384
2022.02.04 20:36:00,1.35423,1.35428,1.35397,1.35400,64,8,0.00000,0.00000,0.00000
2022.02.04 20:35:00,1.35423,1.35423,1.35413,1.35423,75,8,0.00000,0.00000,0.00000
2022.02.04 20:34:00,1.35422,1.35427,1.35414,1.35423,47,9,0.00000,1.35423,0.00000
2022.02.04 20:33:00,1.35415,1.35434,1.35414,1.35418,56,9,0.00000,0.00000,0.00000
2022.02.04 20:32:00,1.35404,1.35416,1.35403,1.35414,49,10,0.00000,0.00000,0.00000
2022.02.04 20:31:00,1.35408,1.35415,1.35403,1.35404,66,9,0.00000,0.00000,0.00000
2022.02.04 20:30:00,1.35410,1.35415,1.35397,1.35407,59,9,0.00000,0.00000,0.00000
2022.02.04 20:29:00,1.35397,1.35411,1.35397,1.35410,48,8,0.00000,0.00000,0.00000
2022.02.04 20:28:00,1.35414,1.35416,1.35396,1.35396,59,8,0.00000,0.00000,1.35396
2022.02.04 20:27:00,1.35415,1.35436,1.35415,1.35417,64,8,0.00000,0.00000,0.00000
2022.02.04 20:26:00,1.35436,1.35436,1.35414,1.35415,113,8,0.00000,0.00000,0.00000
2022.02.04 20:25:00,1.35467,1.35467,1.35434,1.35435,39,8,0.00000,1.35467,0.00000
2022.02.04 20:24:00,1.35438,1.35471,1.35438,1.35466,40,8,0.00000,0.00000,0.00000
2022.02.04 20:23:00,1.35446,1.35451,1.35433,1.35439,59,9,0.00000,0.00000,0.00000
2022.02.04 20:22:00,1.35443,1.35451,1.35437,1.35447,59,8,0.00000,0.00000,0.00000
2022.02.04 20:21:00,1.35435,1.35444,1.35433,1.35443,39,9,0.00000,0.00000,0.00000
2022.02.04 20:20:00,1.35432,1.35441,1.35427,1.35435,92,8,0.00000,0.00000,0.00000
2022.02.04 20:19:00,1.35435,1.35446,1.35423,1.35432,63,8,0.00000,0.00000,1.35432
2022.02.04 20:18:00,1.35436,1.35438,1.35428,1.35435,62,9,0.00000,0.00000,0.00000
2022.02.04 20:17:00,1.35460,1.35461,1.35424,1.35435,72,8,0.00000,0.00000,0.00000
2022.02.04 20:16:00,1.35463,1.35465,1.35459,1.35460,56,9,0.00000,0.00000,0.00000
2022.02.04 20:15:00,1.35464,1.35467,1.35458,1.35462,60,8,0.00000,0.00000,0.00000
2022.02.04 20:14:00,1.35468,1.35470,1.35463,1.35464,68,9,0.00000,0.00000,0.00000
2022.02.04 20:13:00,1.35468,1.35471,1.35458,1.35467,68,8,0.00000,1.35468,0.00000
2022.02.04 20:12:00,1.35467,1.35469,1.35463,1.35467,60,8,0.00000,0.00000,0.00000
2022.02.04 20:11:00,1.35457,1.35474,1.35457,1.35467,28,9,0.00000,0.00000,0.00000
2022.02.04 20:10:00,1.35468,1.35469,1.35457,1.35457,54,9,0.00000,1.35468,1.35457
2022.02.04 20:09:00,1.35445,1.35469,1.35445,1.35467,53,8,0.00000,0.00000,0.00000
2022.02.04 20:08:00,1.35419,1.35452,1.35416,1.35445,84,8,0.00000,0.00000,0.00000
2022.02.04 20:07:00,1.35393,1.35421,1.35393,1.35419,45,8,0.00000,0.00000,0.00000
2022.02.04 20:06:00,1.35384,1.35393,1.35384,1.35393,36,8,0.00000,0.00000,0.00000
2022.02.04 20:05:00,1.35377,1.35388,1.35377,1.35384,42,8,0.00000,0.00000,0.00000
2022.02.04 20:04:00,1.35353,1.35382,1.35353,1.35378,73,8,0.00000,0.00000,0.00000
2022.02.04 20:03:00,1.35326,1.35360,1.35326,1.35353,56,8,0.00000,0.00000,0.00000
